"Search Parameters"	"Year"	"Mo"	"Dy"	"Hr"	"Mn"	"Sec"	"Tsunami Event Validity"	"Tsunami Cause Code"	"Tsu Src"	"Earthquake Magnitude"	"Vol"	"More Info"	"Doubtful Runup"	"Country"	"Area"	"Location Name"	"Latitude"	"Longitude"	"Distance From Source (km)"	"Initial Wave Arrival Dy"	"Initial Wave Arrival Hr"	"Initial Wave Arrival Min"	"Travel Hours"	"Travel Minutes"	"Max Wave Arrival Day"	"Max Wave Arrival Hr"	"Max Wave Arrival Min"	"Max Water Height (m)"	"Max Inundation Distance (m)"	"Measurement Type"	"Period"	"First Motion"	"Deaths"	"Death Description"	"Missing"	"Missing Description"	"Injuries"	"Injuries Description"	"Damage $Mil"	"Damage Description"	"Houses Destroyed"	"Houses Destroyed Description"	"Houses Damaged"	"Houses Damaged Description"
	2021	3	4	19	28	31	4	1	5771	8.1			"n"	"NEW ZEALAND"		"WHANGAREI"	-35.76	174.35	1030.204											1														
	2021	3	4	19	28	31	4	1	5771	8.1			"n"	"NEW ZEALAND"		"NORTH CAPE"	-34.4148	173.0487	1050.307						4	22	49	0.19		2	26													
	2021	3	4	19	28	31	4	1	5771	8.1			"n"	"NEW CALEDONIA"		"OUINNE"	-21.9829	166.6833	1821.153	4	22	30			5	1	14	0.19		2	16													
	2021	3	4	19	28	31	4	1	5771	8.1			"n"	"CHILE"	"VALPARAISO (ISLA DE PASCUA)"	"EASTER ISLAND"	-27.15	-109.45	6550.061						5	5	27	0.2		2	6													
	2021	3	4	19	28	31	4	1	5771	8.1			"n"	"MEXICO"	"COLIMA"	"MANZANILLO"	19.05	-104.333	9497.344	5	6	4	10	36				0.07		2	25													
	2021	3	4	19	28	31	4	1	5771	8.1			"n"	"FIJI"		"SUVA, KING'S WHARF"	-18.1342	178.4236	1357.865	4	21	49			4	22	18	0.08		2	34													
	2021	3	4	19	28	31	4	1	5771	8.1			"n"	"CHILE"	"BIOBIO"	"QUIRIQUINA ISLAND"	-36.6425	-73.0635	9227.055									0.1		2														
	2021	3	4	19	28	31	4	1	5771	8.1			"n"	"MEXICO"	"BAJA CALIFORNIA SUR"	"LA PAZ"	24.162	-110.345	9310.147	5	8	0	12	32				0.12		2	20													
	2021	3	4	19	28	31	4	1	5771	8.1			"n"	"FRENCH POLYNESIA"	"MARQUESAS ISLANDS"	"NUKU HIVA ISLAND, MARQUESAS ISLANDS"	-8.9148	-140.0958	4503.279	5	1	19			5	1	43	0.25		2	12													
	2021	3	4	19	28	31	4	1	5771	8.1			"n"	"CHILE"	"ARAUCANIA"	"NEHUENTUE"	-38.7423	-73.431	9076.733									0.1		2														
	2021	3	4	19	28	31	4	1	5771	8.1			"n"	"CHILE"	"LOS RIOS"	"CORRAL"	-39.8783	-73.4228	9011.457						5	13	8	0.23		2	18													
	2021	3	4	19	28	31	4	1	5771	8.1			"n"	"MEXICO"	"OAXACA"	"SALINA CRUZ"	16.1684	-95.1968	10152.023	5	10	15	15	35	5	16	19	0.17		2	16													
	2021	3	4	19	28	31	4	1	5771	8.1			"n"	"VANUATU"		"LENAKEL, TANNA"	-19.53256	169.26595	1768.604	4	22	34			4	22	49	0.3		2	12													
	2021	3	4	19	28	31	4	1	5771	8.1			"n"	"USA"	"HI"	"HONOLULU, OAHU, HI"	21.3067	-157.867	6018.885	5	3	42			5	4	9	0.08		2	12													
	2021	3	4	19	28	31	4	1	5771	8.1			"n"	"NEW CALEDONIA"		"NOUMEA"	-22.302	166.44	1824.582											1														
	2021	3	4	19	28	31	4	1	5771	8.1			"n"	"AUSTRALIA"		"NORFOLK ISLAND"	-29.058	167.955	1435.4									0.6		1														
	2021	3	4	19	28	31	4	1	5771	8.1			"n"	"USA"	"HI"	"WAIMANALO, OAHU, HI"	21.3194	-157.669	6027.56						5	4	27	0.1		2	8													
	2021	3	4	19	28	31	4	1	5771	8.1			"n"	"TONGA"		"D5401003 BPR, SE OF TONGA"	-23.3516	-173.4015	805.669						4	20	20	0.03		3	12													
	2021	3	4	19	28	31	4	1	5771	8.1			"n"	"VANUATU"		"ANEITYUM, VANUATU ISLANDS"	-20.2	169.82	1676.047	4	22	15							80	1														
	2021	3	4	19	28	31	4	1	5771	8.1			"n"	"NEW CALEDONIA"		"KUTO BAY, ILE DES PINS"	-22.655	167.444	1715.66						5				30	1														
	2021	3	4	19	28	31	4	1	5771	8.1			"n"	"USA"	"HI"	"KAHULUI, MAUI, HI"	20.895	-156.477	6029.784	5	4	11			5	4	26	0.18		2	20													
	2021	3	4	19	28	31	4	1	5771	8.1			"n"	"CHILE"	"LOS LAGOS"	"BAHIA MANSA"	-40.5808	-73.7372	8948.09	5	8	3			5	9	1	0.31		2	8													
	2021	3	4	19	28	31	4	1	5771	8.1			"n"	"MEXICO"	"GUERRERO"	"ACAPULCO"	16.83793	-99.903	9760.476	5	8	47	13	23	5	10	20	0.17		2	30													
	2021	3	4	19	28	31	4	1	5771	8.1			"n"	"JAPAN"	"IWATE"	"KUJIKO"	40.2	141.817	8821.429									0.1		2														
	2021	3	4	19	28	31	4	1	5771	8.1			"n"	"FRENCH POLYNESIA"		"RIKITEA, MANGAREVA ISLAND"	-23.1221	-134.9666	4259.059	5	1	9			5	1	39	0.06		2	18													
	2021	3	4	19	28	31	4	1	5771	8.1			"n"	"CHILE"	"ATACAMA"	"CHANARAL"	-26.3567	-70.6461	10040.186						5	11	37	0.28		2	30													
	2021	3	4	19	28	31	4	1	5771	8.1			"n"	"NEW ZEALAND"		"KOROTITI BAY, GREAT BARRIER ISLAND"	-36.189	175.489	984.341	4	21	27			4	22	48	0.29		2	6													
	2021	3	4	19	28	31	4	1	5771	8.1			"n"	"NEW ZEALAND"		"EAST CAPE"	-37.55	178.159	964.246						4	21	53	0.16		2	14													
	2021	3	4	19	28	31	4	1	5771	8.1			"n"	"CHILE"	"TARAPACA"	"PATACHE"	-20.8003	-70.1942	10420.523						5	12	32	0.14		2	14													
	2021	3	4	19	28	31	4	1	5771	8.1			"n"	"VANUATU"		"LUGANVILLE"	-15.5156	167.1886	2238.895	5	0	8			5	1	25	0.11		2	38													
	2021	3	4	19	28	31	4	1	5771	8.1			"n"	"USA"	"HI"	"KAWAIHAE, HAWAII, HI"	20.0366	-155.829	5968.408	5	3	14			5	5	26	0.07		2	14													
	2021	3	4	19	28	31	4	1	5771	8.1			"n"	"AUSTRALIA"		"LORD HOWE I."	-31.518	159.065	2273.234						5					1														
	2021	3	4	19	28	31	4	1	5771	8.1			"n"	"NEW CALEDONIA"		"MARE ISLAND"	-21.548	167.877	1743.657	4	22	18			5	0	3	0.06		2	10													
	2021	3	4	19	28	31	4	1	5771	8.1			"n"	"FRENCH POLYNESIA"		"HUAHINE"	-16.72216	-151.0324	3036.395	4	23	22			4	23	49	0.1		2	6													
	2021	3	4	19	28	31	4	1	5771	8.1			"n"	"CHILE"	"BIOBIO"	"COLIUMO"	-36.53797	-72.957142	9241.277									0.2		2														
	2021	3	4	19	28	31	4	1	5771	8.1			"n"	"COSTA RICA"		"COCOS ISLAND"	5.556083	-87.04783	10339.329	5	10	21			5	16	51	0.06		2	7													
	2021	3	4	19	28	31	4	1	5771	8.1			"n"	"CHILE"	"TARAPACA"	"IQUIQUE"	-20.20457778	-70.14783056	10461.18	5	10	16			5	15	21	0.14		2	10													
	2021	3	4	19	28	31	4	1	5771	8.1			"n"	"SAMOA"		"D5401005 BPR, SSE OF APIA"	-16.8921	-171.1904	1551.914						4	21	14	0.01		3														
	2021	3	4	19	28	31	4	1	5771	8.1			"n"	"NEW ZEALAND"		"D5501002 BPR, ESE OF WELLINGTON, NZ"	-42.3707	176.9109	1495.48	4	21	10			4	21	25	0.01		3	38													
	2021	3	4	19	28	31	4	1	5771	8.1			"n"	"COOK ISLANDS"		"RAROTONGA"	-21.2	-159.783	1993.075						4	22	0	0.08		2														
	2021	3	4	19	28	31	4	1	5771	8.1			"n"	"FRENCH POLYNESIA"		"RIKITEA, MANGAREVA ISLAND"	-23.1178	-134.9689	4258.993						5	1	33	0.08		2	16													
	2021	3	4	19	28	31	4	1	5771	8.1			"n"	"CHILE"	"VALPARAISO"	"VALPARAISO"	-33.02767	-71.62787	9553.5	5	8	52			5	9	56	0.13		2	8													
	2021	3	4	19	28	31	4	1	5771	8.1			"n"	"USA"	"HI"	"BARBERS POINT, OAHU, HI"	21.3218	-158.1193	6011.163	5	3	36			5	3	51	0.1		2	4													
	2021	3	4	19	28	31	4	1	5771	8.1			"n"	"USA"	"HI"	"HALEIWA, OAHU, HI"	21.593	-158.1055	6039.771						5	4	1	0.05		2	6													
	2021	3	4	19	28	31	4	1	5771	8.1			"n"	"MEXICO"	"JALISCO"	"PUERTO VALLARTA"	20.65793	-105.24287	9516.778	5	8	21	11	35	5	10	8	0.07		2	10													
	2021	3	4	19	28	31	4	1	5771	8.1			"n"	"NEW CALEDONIA"		"HIENGHENE"	-20.6929	164.9422	2050.07	4	23	11			5	0	33	0.08		2	14													
	2021	3	4	19	28	31	4	1	5771	8.1			"n"	"AUSTRALIA"		"PORT KEMBLA"	-34.4738	150.9119	3036.086	5	1	4			5	2	12	0.16		2	16													
	2021	3	4	19	28	31	4	1	5771	8.1			"n"	"CHILE"	"VALPARAISO"	"SAN ANTONIO"	-33.58163	-71.61819	9520.748	5	9	25			5	11	54	0.13		2	8													
	2021	3	4	19	28	31	4	1	5771	8.1			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO"	-29.95	-71.3353	9763.692	5	9	3			5	13	48	0.18		2	16													
	2021	3	4	19	28	31	4	1	5771	8.1			"n"	"MEXICO"	"MICHOACAN"	"LAZARO CARDENAS"	17.94	-102.17833	9621.071	5	8	22	12	54	5	12	16	0.03		2	18													
	2021	3	4	19	28	31	4	1	5771	8.1			"n"	"USA"	"HI"	"HILO, HAWAII, HI"	19.7303	-155.0553	5969.894	5	3	59			5	5	57	0.09		2	16													
	2021	3	4	19	28	31	4	1	5771	8.1			"n"	"MEXICO"	"OAXACA"	"HUATULCO"	15.77	-96.1	10046.365	5	10	24	14	56	5	11	12	0.15		2	12													
	2021	3	4	19	28	31	4	1	5771	8.1			"n"	"CHILE"	"ANTOFAGASTA"	"MEJILLONES"	-23.0975	-70.4508	10257.153						5	11	39	0.09		2	6													
	2021	3	4	19	28	31	4	1	5771	8.1			"n"	"FRENCH POLYNESIA"		"TUBUAI"	-23.3418	-149.4756	2851.03	4	23	1			4	23	13	0.08		2	16													
	2021	3	4	19	28	31	4	1	5771	8.1			"n"	"CHILE"	"VALPARAISO"	"QUINTERO"	-32.7819	-71.527	9576.29	5	8	38			5	13	53	0.14		2	12													
	2021	3	4	19	28	31	4	1	5771	8.1			"n"	"CHILE"	"COQUIMBO"	"PUERTO ALDEA"	-30.29216	-71.6079	9720.917									0.1		2														
	2021	3	4	19	28	31	4	1	5771	8.1			"n"	"NEW ZEALAND"		"D5401001 BPR, ENE OF AUCKLAND, NZ"	-36.0493	-177.708	700.933						4	20	22	0.02		3														
	2021	3	4	19	28	31	4	1	5771	8.1			"n"	"NEW ZEALAND"		"D5501003 BPR, NE OF WELLINGTON, NZ"	-40.6003	179.0996	1249.199	4	21	6			4	21	12	0.01			36													
	2021	3	4	19	28	31	4	1	5771	8.1			"n"	"CHILE"	"BIOBIO"	"LEBU"	-37.59409	-73.66412	9126.048	5	8	3			5	8	28	0.14		2	14													
	2021	3	4	19	28	31	4	1	5771	8.1			"n"	"JAPAN"	"BONIN IS, TOKYO"	"CHICHIJIMA ISLAND"	27.0939	142.1947	7629.217									0.1		2														
	2021	3	4	19	28	31	4	1	5771	8.1			"n"	"CHILE"	"ATACAMA"	"CALDERA"	-27.0644	-70.8247	9981.909	5	9	42			5	11	16	0.21		2	16													
	2021	3	4	19	28	31	4	1	5771	8.1			"n"	"CHILE"	"BIOBIO"	"TALCAHUANO"	-36.6953	-73.1063	9220.705									0.1		2														
	2021	3	4	19	28	31	4	1	5771	8.1			"n"	"TONGA"		"NUKUALOFA (NUKU'ALOFA)"	-21.138	-175.1815	975.682	4	20	44			4	22	49	0.07		2	16													
	2021	3	4	19	28	31	4	1	5771	8.1			"n"	"FIJI"		"LAUTOKA"	-17.6049	177.4383	1447.894	4	22	23			5	0	50	0.03		2	22													
	2021	3	4	19	28	31	4	1	5771	8.1			"n"	"NEW ZEALAND"		"KAINGAROA, CHATHAM ISLAND"	-43.733	-176.268	1555.391						4	23	20	0.22		2														
	2021	3	4	19	28	31	4	1	5771	8.1			"n"	"NEW ZEALAND"		"D5401000 BPR, ESE OF AUCKLAND, NZ"	-38.2001	-179.7978	967.001						4	20	45	0.01		3														
	2021	3	4	19	28	31	4	1	5771	8.1			"n"	"VANUATU"		"PORT VILA, EFATE ISLAND"	-17.7553	168.3077	1977.481						4	23	20	0.32		2														
	2021	3	4	19	28	31	4	1	5771	8.1			"n"	"FRENCH POLYNESIA"		"PAPEETE, TAHITI"	-17.5331	-149.5726	3120.866	4	23	25			4	23	42	0.17		2	12													
	2021	3	4	19	28	31	4	1	5771	8.1			"n"	"NEW CALEDONIA"		"TADINE, MARE ISLAND"	-21.55	167.88	1743.275						5			1		1														
	2021	3	4	19	28	31	4	1	5771	8.1			"n"	"CHILE"	"ARAUCANIA"	"QUEULE"	-39.383	-73.233	9054.087						5	9	2	0.12		2	12													
	2021	3	4	19	28	31	4	1	5771	8.1			"n"	"ECUADOR"	"GALAPAGOS ISLANDS"	"SANTA CRUZ ISLAND"	-0.7533	-90.3117	9678.9						5	10	0	0.48		2	16													
	2021	3	4	19	28	31	4	1	5771	8.1			"n"	"CHILE"	"COQUIMBO"	"PUNTA DE CHOROS"	-29.24611	-71.4686	9795.777									0.2		2														
	2021	3	4	19	28	31	4	1	5771	8.1			"n"	"USA"	"CA"	"CRESCENT CITY, CA"	41.7456	-124.184	9608.992	5	8	9			6	0	1	0.19		2	24													
	2021	3	4	19	28	31	4	1	5771	8.1			"n"	"COSTA RICA"		"QUEPOS"	9.4246	-84.1711	10825.383	5	10	59			5	13	15	0.18		2	16													
	2021	3	4	19	28	31	4	1	5771	8.1			"n"	"ECUADOR"	"SANTA ELENA"	"LA LIBERTAD"	-2.2177	-80.9064	10507.303	5	11	8			5	14	58	0.14		2	20													
	2021	3	4	19	28	31	4	1	5771	8.1			"n"	"NEW ZEALAND"		"TOKOMARU BAY"	-38.13	178.32	1015.786											1														
	2021	3	4	19	28	31	4	1	5771	8.1			"n"	"SAMOA"		"APIA, UPOLU ISLAND"	-13.8268	-171.7613	1850.976	4	22	10			5	1	42	0.06		2	10													
	2021	3	4	19	28	31	4	1	5771	8.1			"n"	"AUSTRALIA"		"TWEED SAND BYPASS JETTY"	-28.175	153.55	2842.5						4	23	20	0.1		1														
	2021	3	4	19	28	31	4	1	5771	8.1			"n"	"FRENCH POLYNESIA"	"MARQUESAS ISLANDS"	"HIVA OA ISLAND, MARQUESAS ISLANDS"	-9.8049	-139.0347	4541.554						5	1	55	0.23		2	14													
	2021	3	4	19	28	31	4	1	5771	8.1			"n"	"AUSTRALIA"		"NORFOLK ISLAND"	-29.05833	167.95361	1435.53						4	22	39	0.56		2	10													
	2021	3	4	19	28	31	4	1	5771	8.1			"n"	"USA"	"CA"	"PORT SAN LUIS, CA"	35.17666	-120.755	9312.137	5	7	56			5	11	19	0.14		2	22													
	2021	3	4	19	28	31	4	1	5771	8.1			"n"	"COSTA RICA"		"WAFER BAY, COCOS ISLAND"	5.544488	-87.0577	10337.746											1														
	2021	3	18	0	4	6	4	1	5776	6			"n"	"ITALY"	"SICILY"	"PORTO EMPEDOCLE"	37.28576	13.52684	741.201											2														
	2021	3	18	0	4	6	4	1	5776	6			"n"	"ITALY"		"MARINA DI TEULADA"	38.927535	8.719503	381.678						18	1	23			2	12													
	2021	3	18	0	4	6	4	1	5776	6			"n"	"SPAIN"		"MAHON, MENORCA ISLAND"	39.89304	4.27056	340.371						18	1	29	0.06		2	6													
	2021	3	18	0	4	6	4	1	5776	6			"n"	"SPAIN"		"PALMA DE MALLORCA, MAJORCA ISLAND"	39.55	2.633	368.774				1	10						2		"F"												
	2021	6	16	4	43	7	4	3	5788	5.8			"n"	"INDONESIA"	"MALUKU"	"BANDA"	-4.525	129.897	111.962					18	16	5	2	0.03		2	11.9													
	2021	6	16	4	43	7	4	3	5788	5.8			"n"	"INDONESIA"	"MALUKU"	"AMAHAI"	-3.33842	128.921	70.532				0	14				0.02		2														
	2021	6	16	4	43	7	4	3	5788	5.8			"n"	"INDONESIA"	"MALUKU"	"TEHORU"	-3.37652778	129.5416333	24.319				0	2	16	4	47	0.51		2	4.8													
	2021	7	29	6	15	47	4	1	5799	8.2			"n"	"USA"	"AK"	"YAKUTAT, AK"	59.55	-139.733	1180.094	29	8	25			30	1	4	0.11		2														
	2021	7	29	6	15	47	4	1	5799	8.2			"n"	"USA"	"CA"	"MONTEREY, CA"	36.605	-121.888	3416.198	29	11	5			29	12	25	0.08		2														
	2021	7	29	6	15	47	4	1	5799	8.2			"n"	"USA"	"AK"	"D46409 BPR, SE OF KODIAK, AK"	55.3	-148.5	592.676									0.04		3														
	2021	7	29	6	15	47	4	1	5799	8.2			"n"	"USA"	"OR"	"PORT ORFORD, OR"	42.737	-124.497	2773.054	29	10	25			29	17	7	0.1		2														
	2021	7	29	6	15	47	4	1	5799	8.2			"n"	"USA"	"AK"	"UNALASKA, DUTCH HARBOR, AK"	53.883	-166.533	583.744	29	8	31			29	10	52	0.1		2														
	2021	7	29	6	15	47	4	1	5799	8.2			"n"	"USA"	"AK"	"KING COVE, AK"	55.062	-162.31	286.064	29	8	1			29	13	9	0.22		2														
	2021	7	29	6	15	47	4	1	5799	8.2			"n"	"USA"	"AK"	"CRAIG, AK"	55.46	-133.13	1557.697	29	9	8			29	13	15	0.1		2														
	2021	7	29	6	15	47	4	1	5799	8.2			"n"	"USA"	"AK"	"ELFIN COVE, AK"	58.2	-136.36	1345.883	29	8	8			29	12	7	0.06		2														
	2021	7	29	6	15	47	4	1	5799	8.2			"n"	"USA"	"CA"	"ALAMEDA, CA"	37.77166	-122.29833	3295.145	29	12	15			29	17	3	0.06		2														
	2021	7	29	6	15	47	4	1	5799	8.2			"n"	"USA"	"CA"	"LOS ANGELES, CA"	33.719	-118.272	3873.365	29	12	45			29	20	3	0.06		2														
	2021	7	29	6	15	47	4	1	5799	8.2			"n"	"USA"	"OR"	"CHARLESTON, OR"	43.352	-124.192	2746.548	29	10	28			29	16	34	0.07		2														
	2021	7	29	6	15	47	4	1	5799	8.2			"n"	"USA"	"AK"	"NIKOLSKI, AK"	52.9406	-168.871	767.277	29	8	30			29	13	35	0.07		2														
	2021	7	29	6	15	47	4	1	5799	8.2			"n"	"USA"	"CA"	"POINT REYES, CA"	37.997	-122.975	3236.663	29	10	52			29	22	54	0.11		2														
	2021	7	29	6	15	47	4	1	5799	8.2			"n"	"USA"	"AK"	"D46414 BPR, SE OF CHIRIKOF IS, AK"	53.726	-152.483	389.768					20				0.05		3														
	2021	7	29	6	15	47	4	1	5799	8.2			"n"	"USA"	"HI"	"HILO, HAWAII, HI"	19.7303	-155.0553	3957.868	29	11	8			29	11	58	0.12		2														
	2021	7	29	6	15	47	4	1	5799	8.2			"n"	"USA"	"OR"	"SOUTH BEACH, OR"	44.625	-124.043	2665.358	29	10	38			29	18	32	0.11		2														
	2021	7	29	6	15	47	4	1	5799	8.2			"n"	"USA"	"CA"	"CRESCENT CITY, CA"	41.7456	-124.184	2866.65	29	11	2			29	15	43	0.17		2														
	2021	7	29	6	15	47	4	1	5799	8.2			"n"	"USA"	"CA"	"PORT SAN LUIS, CA"	35.17666	-120.755	3603.156	29	12	8			29	17	38	0.21		2														
	2021	7	29	6	15	47	4	1	5799	8.2			"n"	"USA"	"AK"	"ADAK, SWEEPER COVE, AK"	51.863	-176.632	1297.85	29	9	17			29	18	57	0.07		2														
	2021	7	29	6	15	47	4	1	5799	8.2			"n"	"USA"	"AK"	"OLD HARBOR, KODIAK, AK"	57.201	-153.305	350.087	29	7	30			29	14	48	0.42		2														
	2021	7	29	6	15	47	4	1	5799	8.2			"n"	"USA"	"WA"	"LA PUSH, WA"	47.909	-124.637	2415.758	29	10	6			29	11	26	0.07		2														
	2021	7	29	6	15	47	4	1	5799	8.2			"n"	"USA"	"WA"	"NEAH BAY, WA"	48.367	-124.612	2390.426	29	8	50			29	11	35	0.04		2														
	2021	7	29	6	15	47	4	1	5799	8.2			"n"	"USA"	"AK"	"SAND POINT, AK"	55.337	-160.502	168.879	29	7	28			29	9	45	0.41		2														
	2021	7	29	6	15	47	4	1	5799	8.2			"n"	"USA"	"CA"	"SAN DIEGO, CA"	32.715	-117.174	4024.361	29	13	28			29	13	57	0.09		2														
	2021	7	29	6	15	47	4	1	5799	8.2			"n"	"USA"	"CA"	"SAN FRANCISCO, CA"	37.807	-122.465	3282.388	29	11	50			29	18	2	0.08		2														
	2021	7	29	6	15	47	4	1	5799	8.2			"n"	"USA"	"HI"	"KAHULUI, MAUI, HI"	20.895	-156.477	3823.667	29	10	52	5	32	29	11	52	0.13		2														
	2021	7	29	6	15	47	4	1	5799	8.2			"n"	"USA"	"AK"	"SEWARD, AK"	60.119	-149.427	731.363	29	8	0			29	13	15	0.1		2														
	2021	7	29	6	15	47	4	1	5799	8.2			"n"	"USA"	"AK"	"SITKA, AK"	57.052	-135.342	1403.545	29	8	28			29	10	28	0.08		2														
	2021	7	29	6	15	47	4	1	5799	8.2			"n"	"USA"	"AK"	"CORDOVA, AK"	60.48	-145.87	910.61	29	9	15			29	20	50	0.07		2														
	2021	7	29	6	15	47	4	1	5799	8.2			"n"	"USA"	"WA"	"PORT ANGELES, WA"	48.125	-123.44	2478.668	29	10	8			29	16	20	0.05		2														
	2021	7	29	6	15	47	4	1	5799	8.2			"n"	"CANADA"	"BC"	"TOFINO (CLAYOQUOT),BRITISH COLUMBIA"	49.153	-125.913	2263.598	29	10	10			29	16	28	0.09		2														
	2021	7	29	6	15	47	4	1	5799	8.2			"n"	"USA"	"AK"	"VALDEZ, AK"	61.125	-146.362	931.549	29	9	0			29	13	0	0.07		2														
	2021	7	29	6	15	47	4	1	5799	8.2			"n"	"USA"	"AK"	"D46402 BPR, S OF DUTCH HARBOR, AK"	51.068	-164.02	627.993									0.04		3														
	2021	7	29	6	15	47	4	1	5799	8.2			"n"	"USA"	"CA"	"NORTH SPIT, HUMBOLDT BAY, CA"	40.767	-124.217	2940.252	29	11	0			29	15	38	0.22		2														
	2021	7	29	6	15	47	4	1	5799	8.2			"n"	"USA"	"AK"	"KODIAK, AK"	57.73031	-152.51387	423.12	29	7	58			29	13	12	0.24		2														
	2021	7	29	6	15	47	4	1	5799	8.2			"n"	"USA"	"AK"	"RANGE ISLAND, SAND POINT, AK"	55.354	-160.504	168.995											1														
	2021	7	29	6	15	47	4	1	5799	8.2			"n"	"USA"	"AK"	"PORT ALEXANDER, AK"	56.24661	-134.64769	1451.782	29	8	10			29	8	50	0.03		2														
	2021	7	29	6	15	47	4	1	5799	8.2			"n"	"USA"	"AK"	"SELDOVIA, AK"	59.47	-151.68	591.358	29	9	20			29	18	0	0.07		2														
	2021	7	29	6	15	47	4	1	5799	8.2			"n"	"USA"	"AK"	"JUNEAU, AK"	58.3	-134.42	1460.282	29	10	0			29	15	37	0.05		2														
	2021	7	29	6	15	47	4	1	5799	8.2			"n"	"USA"	"AK"	"ALITAK, AK"	56.85	-154.3	278.19	29	7	52			29	12	7	0.32		2														
	2021	8	11	17	46	14	4	1	5801	7.1			"n"	"INDONESIA"	"NORTH SULAWESI"	"BITUNG"	1.438944	125.190431	580.809						11	19	20	0.05		2	32													
	2021	8	11	17	46	14	4	1	5801	7.1			"n"	"PHILIPPINES"		"DAVAO"	7.1537	125.6629	142.124						11	19	22	0.04		2	24													
	2021	8	12	18	35	20	4	1	5802	8.1			"n"	"USA"	"HI"	"HONOKOHAU, HAWAII, HI"	19.671	-156.028	14169.363	13	15	2			13	15	32	0.06		2	8													
	2021	8	12	18	35	20	4	1	5802	8.1			"n"	"AUSTRALIA"		"HILLARYS HARBOUR"	-31.82	115.73	9371.526	13	9	43			13	13	2	0.1		2	14													
	2021	8	12	18	35	20	4	1	5802	8.1			"n"	"ANTARCTICA"		"SYOWA STATION (JAPAN)"	-69.007778	39.570278	3231.969	12	23	21			13	0	50	0.35		2	28													
	2021	8	12	18	35	20	4	1	5802	8.1			"n"	"USA"	"CA"	"MONTEREY, CA"	36.605	-121.888	13746.261	13	16	11			13	22	9	0.07		2														
	2021	8	12	18	35	20	4	1	5802	8.1			"n"	"USA"	"HI"	"HONUAPO, HAWAII, HI"	19.0845	-155.5509	14088.079	13	14	35			13	16	30	0.02		2	6													
	2021	8	12	18	35	20	4	1	5802	8.1			"n"	"BRAZIL"		"IMBITUBA PORT, SANTA CATARINA"	-28.217	-48.65	3808.561	13	1	1			13	6	49	0.2		2	6													
	2021	8	12	18	35	20	4	1	5802	8.1			"n"	"SOUTH AFRICA"		"PORT ELIZABETH"	-33.96666	25.63333	4616.431	13	1	22			13	4	6	0.35		2	18													
	2021	8	12	18	35	20	4	1	5802	8.1			"n"	"SPAIN"		"SANTA CRUZ DE LA PALMA"	28.6778	-17.76795	9676.78	13	10	11			13	16	33	0.05		2	4													
	2021	8	12	18	35	20	4	1	5802	8.1			"n"	"USA"	"HI"	"HONOLULU, OAHU, HI"	21.3067	-157.867	14422.218	13	15	12			13	16	36	0.04		2	20													
	2021	8	12	18	35	20	4	1	5802	8.1			"n"	"FRENCH POLYNESIA"		"RIKITEA, MANGAREVA ISLAND"	-23.1178	-134.9689	8918.058	13	7	38			13	8	17	0.06		2	18													
	2021	8	12	18	35	20	4	1	5802	8.1			"n"	"ANTARCTICA"		"O'HIGGINS BASE (CHILE), PALMER PEN."	-63.32083	-57.89861	1829.491	12	22	42			13	1	46	0.14		2	10													
	2021	8	12	18	35	20	4	1	5802	8.1			"n"	"USA"	"CA"	"CRESCENT CITY, CA"	41.7456	-124.184	14309.905	13	14	30			13	21	31	0.2		2	22													
	2021	8	12	18	35	20	4	1	5802	8.1			"n"	"USA"	"HI"	"HILO, HAWAII, HI"	19.7303	-155.0553	14123.763	13	15	2			13	15	18	0.17		2	18													
	2021	8	12	18	35	20	4	1	5802	8.1			"n"	"ARGENTINA"		"USHUAIA, TIERRA DEL FUEGO"	-54.805	-68.295	2622.766	13	0	19			13	1	27	0.08		2	50													
	2021	8	12	18	35	20	4	1	5802	8.1			"n"	"SOUTH AFRICA"		"MOSSEL BAY (MOSSELBAAI)"	-34.17861	22.13528	4400.279	13	2	14			13	4	33	0.64		2	6													
	2021	8	12	18	35	20	4	1	5802	8.1			"n"	"AZORES (PORTUGAL)"		"PONTA DELGADA"	37.735	-25.672	10655.752	13	11	5			13	11	13	0.1		2	12													
	2021	8	12	18	35	20	4	1	5802	8.1			"n"	"ANTARCTICA"		"PRAT BASE (CHILE)"	-62.4793	-59.6629	1918.892	12	22	38			12	22	54	0.11		2	22													
	2021	8	12	18	35	20	4	1	5802	8.1			"n"	"SOUTH AFRICA"		"SIMONSTOWN"	-34.2	18.433	4193.227	13	1	10			13	2	1	0.24		2	12													
	2021	8	12	18	35	20	4	1	5802	8.1			"n"	"CHILE"	"MAGALLANES"	"PUERTO WILLIAMS"	-54.93278	-67.60833	2576.936	12	23	55			13	1	6	0.09		2	36													
	2021	8	12	18	35	20	4	1	5802	8.1			"n"	"CAPE VERDE"		"PALMEIRA, SAL, CAPE VERDE"	16.755	-22.9833	8333.58	13	8	40			13	8	42	0.06		2	12													
	2021	8	12	18	35	20	4	1	5802	8.1			"n"	"AUSTRALIA"		"COCOS ISLAND (KEELING)"	-12.117	96.883	10619.197	13	8	58			13	13	11	0.08		2	12													
